代碼,日期,淨值,幣別,名稱,來源,資產類型,投資區域
B22058,2018-01-02,9.688199996948242,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-03,9.697298049926758,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-04,9.697298049926758,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-05,9.688199996948242,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-08,9.688199996948242,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-09,9.660909652709961,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-10,9.660909652709961,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-11,9.670003890991211,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-12,9.663443565368652,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-16,9.663443565368652,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-17,9.645246505737305,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-18,9.627047538757324,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-19,9.60884952545166,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-22,9.599754333496094,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-23,9.627047538757324,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-24,9.617951393127441,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-25,9.627047538757324,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-26,9.617951393127441,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-29,9.599754333496094,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-30,9.581550598144531,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-01-31,9.590651512145996,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-01,9.56335163116455,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-02,9.536057472229004,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-05,9.572455406188965,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-06,9.536057472229004,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-07,9.51785659790039,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-08,9.508760452270508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-09,9.481454849243164,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-12,9.481454849243164,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-13,9.472357749938965,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-14,9.44506549835205,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-15,9.457841873168945,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-16,9.476045608520508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-20,9.46694564819336,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-21,9.43963623046875,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-22,9.448739051818848,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-23,9.457841873168945,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-26,9.46694564819336,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-27,9.457841873168945,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-02-28,9.457841873168945,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-01,9.476045608520508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-02,9.448739051818848,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-05,9.43963623046875,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-06,9.43963623046875,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-07,9.43963623046875,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-08,9.448739051818848,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-09,9.430534362792969,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-12,9.43963623046875,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-13,9.43963623046875,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-14,9.448739051818848,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-15,9.444551467895508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-16,9.435444831848145,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-19,9.426335334777832,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-20,9.408123970031738,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-21,9.417226791381836,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-22,9.426335334777832,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-23,9.417226791381836,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-26,9.408123970031738,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-27,9.426335334777832,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-28,9.426335334777832,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-03-29,9.435444831848145,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-03,9.426335334777832,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-04,9.408123970031738,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-05,9.408123970031738,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-06,9.435444831848145,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-09,9.435444831848145,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-10,9.426335334777832,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-11,9.435444831848145,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-12,9.417226791381836,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-13,9.421930313110352,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-16,9.41282844543457,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-17,9.421930313110352,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-18,9.394604682922363,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-19,9.376370429992676,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-20,9.358150482177734,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-23,9.349040985107422,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-24,9.330815315246582,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-25,9.321700096130371,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-26,9.330815315246582,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-27,9.349040985107422,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-04-30,9.349040985107422,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-02,9.330815315246582,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-03,9.339925765991211,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-04,9.339925765991211,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-07,9.339925765991211,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-08,9.330815315246582,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-09,9.312588691711426,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-10,9.330815315246582,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-11,9.330815315246582,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-14,9.321700096130371,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-15,9.289093971252441,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-16,9.27998161315918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-17,9.27998161315918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-18,9.289093971252441,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-21,9.289093971252441,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-22,9.289093971252441,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-23,9.30732536315918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-24,9.316446304321289,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-25,9.334677696228027,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-29,9.38025188446045,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-30,9.362024307250977,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-05-31,9.352912902832031,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-01,9.334677696228027,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-04,9.316446304321289,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-05,9.325556755065918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-06,9.30732536315918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-07,9.325556755065918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-08,9.316446304321289,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-11,9.30732536315918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-12,9.30732536315918,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-13,9.298212051391602,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-14,9.316446304321289,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-15,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-18,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-19,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-20,9.303438186645508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-21,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-22,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-25,9.303438186645508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-26,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-27,9.330801963806152,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-28,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-06-29,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-02,9.303438186645508,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-03,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-05,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-06,9.330801963806152,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-09,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-10,9.3125581741333,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-11,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-12,9.321681022644043,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-13,9.336204528808594,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-16,9.317951202392578,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-17,9.317951202392578,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-18,9.308825492858887,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-19,9.327077865600586,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-20,9.299698829650879,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-23,9.272322654724121,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-24,9.281445503234863,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-25,9.281445503234863,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-26,9.272322654724121,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-27,9.281445503234863,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-30,9.272322654724121,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-07-31,9.281445503234863,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-01,9.263195037841797,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-02,9.272322654724121,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-03,9.281445503234863,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-06,9.290571212768555,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-07,9.272322654724121,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-08,9.272322654724121,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-09,9.290571212768555,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-10,9.308825492858887,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-13,9.299698829650879,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-14,9.290571212768555,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-15,9.305289268493652,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-16,9.305289268493652,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-17,9.305289268493652,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-20,9.323551177978516,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-21,9.314423561096191,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-22,9.323551177978516,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-23,9.323551177978516,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-24,9.323551177978516,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-27,9.314423561096191,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-28,9.296156883239746,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-29,9.296156883239746,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-30,9.296156883239746,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-08-31,9.296156883239746,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-04,9.27789306640625,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-05,9.27789306640625,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-06,9.28702449798584,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-07,9.259632110595703,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-10,9.259632110595703,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-11,9.250499725341797,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-12,9.250499725341797,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-13,9.259632110595703,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-14,9.247847557067871,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-17,9.238710403442383,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-18,9.220429420471191,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
B22058,2018-09-19,9.202156066894531,歐元,駿利亨德森資產管理基金 - 駿利亨德森靈活入息基金 B1 月配 歐元避險,yfinance,未分類,美國
